session_id,event_seq,event_type,client_timestamp_ms,client_iso_time,client_local_time,server_received_at,value_x,value_y,value_z,alpha,beta,gamma,heading_deg,battery_level,is_charging,is_screen_visible,sample_source,user_agent
gps-20260317-083623-cs20,45,orientation,1773736586126,2026-03-17T08:36:26.126Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,,,,107.80000000000001,28.5,1.1,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,46,accelerometer,1773736586241,2026-03-17T08:36:26.241Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,0.30000000000000004,5.2,8.4,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,47,gyroscope,1773736586335,2026-03-17T08:36:26.335Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,4.9,-4.1,-25.300000000000004,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,48,accelerometer,1773736586457,2026-03-17T08:36:26.457Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,-0.30000000000000004,4.6000000000000005,8.3,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,49,gyroscope,1773736586549,2026-03-17T08:36:26.549Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,-1.3,-13.5,-17.7,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,49,orientation,1773736586552,2026-03-17T08:36:26.552Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,,,,98.4,30.1,1.4000000000000001,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,50,accelerometer,1773736586673,2026-03-17T08:36:26.673Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,0.0,4.5,8.6,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,51,gyroscope,1773736586756,2026-03-17T08:36:26.756Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,-3.1,-6.1000000000000005,-10.700000000000001,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,52,orientation,1773736586758,2026-03-17T08:36:26.758Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,,,,95.2,27.8,0.5,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,53,accelerometer,1773736586873,2026-03-17T08:36:26.873Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,0.8,4.5,7.9,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,54,gyroscope,1773736586962,2026-03-17T08:36:26.962Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,-3.3000000000000007,2.2,-14.800000000000002,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,55,visibility_change,1773736587028,2026-03-17T08:36:27.028Z,"17.03.2026, 13:36:27",2026-03-17T08:36:28Z,,,,,,,,86,False,False,visibilitychange,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
